     8666	2021-05-03 07:29:12	113	0	1	0
     8250	2021-05-03 07:33:57	113	0	1	0
     8482	2021-05-03 07:36:20	113	0	1	0
     1645	2021-05-03 07:52:14	113	0	1	0
     6263	2021-05-03 07:52:26	113	0	1	0
     9680	2021-05-03 07:53:44	113	0	1	0
     4146	2021-05-03 12:00:08	113	2	1	0
     9985	2021-05-03 12:00:11	113	2	1	0
     2484	2021-05-03 12:00:14	113	2	1	0
     7482	2021-05-03 12:01:06	113	2	1	0
     6991	2021-05-03 12:01:10	113	2	1	0
     9859	2021-05-03 12:01:31	113	2	1	0
     8726	2021-05-03 12:02:13	113	2	1	0
     6263	2021-05-03 12:02:17	113	2	1	0
     3261	2021-05-03 12:02:24	113	2	1	0
     1627	2021-05-03 12:02:34	113	2	15	0
      681	2021-05-03 12:02:55	113	2	1	0
      128	2021-05-03 12:03:08	113	2	1	0
     7999	2021-05-03 12:03:14	113	2	1	0
     2886	2021-05-03 12:03:16	113	2	1	0
     5790	2021-05-03 12:03:28	113	2	1	0
     5394	2021-05-03 12:03:36	113	2	1	0
     2013	2021-05-03 12:03:59	113	2	1	0
     8250	2021-05-03 12:04:02	113	2	1	0
     2756	2021-05-03 12:04:05	113	2	1	0
     9046	2021-05-03 12:04:11	113	2	1	0
     8417	2021-05-03 12:04:18	113	2	1	0
       29	2021-05-03 12:04:21	113	2	1	0
     9184	2021-05-03 12:04:45	113	2	1	0
     2972	2021-05-03 12:04:48	113	2	1	0
     9680	2021-05-03 12:05:00	113	2	1	0
     5791	2021-05-03 12:05:10	113	2	1	0
     2685	2021-05-03 12:05:20	113	2	1	0
     1297	2021-05-03 12:05:26	113	2	1	0
       28	2021-05-03 12:05:33	113	2	1	0
     8482	2021-05-03 12:05:59	113	2	1	0
     7934	2021-05-03 12:06:44	113	2	1	0
     9429	2021-05-03 12:06:52	113	2	1	0
     7252	2021-05-03 12:06:58	113	2	1	0
     1645	2021-05-03 12:07:15	113	2	1	0
     2730	2021-05-03 12:07:42	113	2	15	0
     2427	2021-05-03 12:07:48	113	2	1	0
     2311	2021-05-03 12:07:54	113	2	1	0
      687	2021-05-03 12:09:01	113	2	1	0
     4988	2021-05-03 12:09:08	113	2	1	0
     5159	2021-05-03 12:09:26	113	2	1	0
     5167	2021-05-03 12:09:52	113	2	1	0
     7250	2021-05-03 12:12:52	113	2	1	0
     4657	2021-05-03 12:13:17	113	2	15	0
     8199	2021-05-03 12:25:17	113	2	1	0
     7252	2021-05-03 12:31:40	113	2	1	0
      681	2021-05-03 12:31:54	113	2	1	0
     2013	2021-05-03 12:32:07	113	3	1	0
     1297	2021-05-03 12:32:25	113	3	1	0
     3261	2021-05-03 12:32:28	113	3	1	0
     9429	2021-05-03 12:32:33	113	3	1	0
     7934	2021-05-03 12:32:41	113	3	1	0
     2886	2021-05-03 12:32:46	113	3	1	0
     9859	2021-05-03 12:32:48	113	3	1	0
     7999	2021-05-03 12:33:06	113	3	1	0
     8250	2021-05-03 12:33:40	113	3	1	0
      687	2021-05-03 12:34:12	113	3	1	0
