     8666	2023-04-01 07:43:16	230	0	1	0
     8666	2023-04-01 07:43:19	230	0	1	0
     6026	2023-04-01 08:13:58	230	1	1	0
     6026	2023-04-01 08:14:01	230	1	1	0
     8666	2023-04-02 08:14:12	230	1	1	0
     8666	2023-04-02 08:14:18	230	1	1	0
    10216	2023-04-02 17:15:24	230	1	1	0
     3557	2023-04-03 05:43:54	230	0	1	0
     6121	2023-04-03 05:48:13	230	0	1	0
     6121	2023-04-03 05:48:17	230	0	1	0
     9088	2023-04-03 05:48:25	230	0	1	0
     9088	2023-04-03 05:48:35	230	0	1	0
     2873	2023-04-03 05:49:44	230	0	1	0
     2193	2023-04-03 05:53:43	230	0	1	0
     2193	2023-04-03 05:53:45	230	0	1	0
     2882	2023-04-03 05:57:50	230	0	1	0
     6491	2023-04-03 06:08:40	230	0	1	0
     1506	2023-04-03 06:09:25	230	0	1	0
     1506	2023-04-03 06:09:35	230	0	1	0
    10261	2023-04-03 06:12:49	230	0	1	0
    10158	2023-04-03 06:27:03	230	0	1	0
    10158	2023-04-03 06:27:05	230	0	1	0
    10158	2023-04-03 06:27:06	230	0	1	0
    10152	2023-04-03 06:37:50	230	0	1	0
    10152	2023-04-03 06:37:52	230	0	1	0
     6284	2023-04-03 06:42:38	230	0	1	0
     1539	2023-04-03 06:43:32	230	0	1	0
       44	2023-04-03 06:47:57	230	0	1	0
     6220	2023-04-03 06:52:08	230	0	1	0
     6220	2023-04-03 06:52:10	230	0	1	0
     5504	2023-04-03 06:52:30	230	0	1	0
     5504	2023-04-03 06:52:31	230	0	1	0
     5949	2023-04-03 06:52:36	230	0	1	0
     5949	2023-04-03 06:52:38	230	0	1	0
      670	2023-04-03 06:53:58	230	0	1	0
      670	2023-04-03 06:53:59	230	0	1	0
     2287	2023-04-03 06:54:01	230	0	1	0
     2287	2023-04-03 06:54:03	230	0	1	0
     2287	2023-04-03 06:55:04	230	0	1	0
     2382	2023-04-03 06:56:39	230	0	1	0
     4175	2023-04-03 06:57:06	230	0	1	0
     4175	2023-04-03 06:57:09	230	0	1	0
    10416	2023-04-03 06:57:57	230	0	1	0
    10416	2023-04-03 06:58:00	230	0	1	0
     4318	2023-04-03 06:59:02	230	0	15	0
     4318	2023-04-03 06:59:05	230	0	15	0
    10478	2023-04-03 07:03:03	230	0	1	0
    10478	2023-04-03 07:03:06	230	0	1	0
    10497	2023-04-03 07:03:25	230	0	1	0
    10497	2023-04-03 07:03:30	230	0	15	0
      420	2023-04-03 07:03:42	230	0	1	0
     1170	2023-04-03 07:03:50	230	0	1	0
     1547	2023-04-03 07:04:03	230	0	15	0
     4146	2023-04-03 07:04:10	230	0	1	0
      102	2023-04-03 07:04:31	230	0	1	0
    10499	2023-04-03 07:07:21	230	0	1	0
    10499	2023-04-03 07:07:23	230	0	15	0
    10499	2023-04-03 07:07:25	230	0	15	0
     1131	2023-04-03 07:09:20	230	0	1	0
     6907	2023-04-03 07:17:17	230	0	1	0
