9558	2022-10-01 07:35:38	239	0	1	0
9558	2022-10-01 07:35:40	239	0	1	0
8706	2022-10-01 07:35:44	239	0	1	0
2149	2022-10-01 07:37:18	239	0	1	0
2149	2022-10-01 07:37:21	239	0	1	0
2617	2022-10-01 07:43:51	239	0	1	0
2617	2022-10-01 07:43:53	239	0	1	0
4993	2022-10-01 19:19:48	239	0	1	0
8173	2022-10-01 19:28:44	239	3	1	0
2017	2022-10-01 19:50:48	239	0	1	0
2017	2022-10-01 19:50:52	239	0	1	0
2017	2022-10-01 19:50:57	239	0	1	0
2017	2022-10-01 19:51:01	239	0	1	0
9558	2022-10-02 07:27:03	239	0	1	0
2617	2022-10-02 07:47:11	239	0	1	0
2617	2022-10-02 07:47:16	239	0	1	0
2909	2022-10-02 07:50:39	239	0	1	0
2149	2022-10-02 07:53:20	239	0	1	0
2149	2022-10-02 07:53:22	239	0	1	0
8173	2022-10-02 19:14:42	239	3	1	0
8173	2022-10-02 19:14:48	239	3	1	0
2017	2022-10-02 19:24:36	239	0	1	0
2017	2022-10-02 19:24:38	239	0	1	0
2017	2022-10-02 19:24:40	239	0	1	0
2017	2022-10-02 19:24:41	239	0	1	0
2017	2022-10-02 19:24:43	239	0	1	0
2017	2022-10-02 19:24:44	239	0	1	0
2017	2022-10-02 19:24:46	239	0	1	0
2017	2022-10-02 19:24:47	239	0	1	0
4993	2022-10-02 19:42:35	239	0	1	0
7482	2022-10-03 05:22:02	239	0	1	0
8568	2022-10-03 07:01:20	239	0	1	0
8568	2022-10-03 07:01:23	239	0	1	0
7065	2022-10-03 07:02:12	239	0	1	0
2018	2022-10-03 07:08:24	239	0	1	0
2018	2022-10-03 07:08:26	239	0	1	0
9644	2022-10-03 07:10:41	239	0	1	0
4749	2022-10-03 07:23:44	239	0	1	0
5995	2022-10-03 07:31:07	239	0	1	0
5995	2022-10-03 07:31:09	239	0	1	0
8371	2022-10-03 07:34:44	239	0	1	0
8371	2022-10-03 07:34:45	239	0	1	0
4840	2022-10-03 07:37:09	239	0	1	0
4840	2022-10-03 07:37:11	239	0	1	0
611	2022-10-03 07:43:53	239	0	1	0
611	2022-10-03 07:44:02	239	0	1	0
2617	2022-10-03 07:45:23	239	0	1	0
2617	2022-10-03 07:45:24	239	0	1	0
9558	2022-10-03 07:45:33	239	0	1	0
9554	2022-10-03 07:46:41	239	0	1	0
9436	2022-10-03 07:52:45	239	0	1	0
1482	2022-10-03 07:53:47	239	0	1	0
2909	2022-10-03 07:54:34	239	0	1	0
2561	2022-10-03 07:55:23	239	0	1	0
2561	2022-10-03 07:55:26	239	0	1	0
2149	2022-10-03 07:59:44	239	0	1	0
2149	2022-10-03 07:59:51	239	0	1	0
7914	2022-10-03 08:10:59	239	0	1	0
8568	2022-10-03 09:36:20	239	0	1	0
8568	2022-10-03 12:31:17	239	3	1	0
8568	2022-10-03 12:31:18	239	3	1	0
8568	2022-10-03 12:31:24	239	3	1	0
4749	2022-10-03 12:32:49	239	3	1	0
