     8723	2023-05-09 09:58:21	98	0	1	0
    10119	2023-05-09 12:00:53	98	1	1	0
    10119	2023-05-09 12:00:56	98	1	1	0
    10119	2023-05-09 12:00:58	98	1	1	0
    10458	2023-05-09 12:01:08	98	1	1	0
    10458	2023-05-09 12:01:11	98	1	1	0
    10458	2023-05-09 12:01:14	98	1	1	0
     8497	2023-05-09 12:01:19	98	1	1	0
     8497	2023-05-09 12:01:20	98	1	1	0
    10118	2023-05-09 12:01:27	98	1	1	0
    10118	2023-05-09 12:01:33	98	1	1	0
     1191	2023-05-09 12:01:36	98	1	1	0
     1191	2023-05-09 12:01:38	98	1	1	0
     2460	2023-05-09 12:01:48	98	1	15	0
     2460	2023-05-09 12:01:50	98	1	1	0
     2460	2023-05-09 12:01:52	98	1	15	0
     2460	2023-05-09 12:01:54	98	1	15	0
     2467	2023-05-09 12:02:01	98	1	15	0
      359	2023-05-09 12:02:09	98	1	15	0
      359	2023-05-09 12:02:11	98	1	15	0
     3964	2023-05-09 12:02:22	98	1	1	0
     3964	2023-05-09 12:02:25	98	1	1	0
     3964	2023-05-09 12:02:27	98	1	1	0
     8620	2023-05-09 12:04:05	98	1	1	0
     8620	2023-05-09 12:04:07	98	1	1	0
      348	2023-05-09 12:04:26	98	1	15	0
      348	2023-05-09 12:04:29	98	1	15	0
     8624	2023-05-09 12:04:51	98	1	15	0
     8624	2023-05-09 12:04:54	98	1	15	0
     6912	2023-05-09 12:05:04	98	1	15	0
     6912	2023-05-09 12:05:07	98	1	15	0
     6912	2023-05-09 12:05:08	98	1	1	0
     1309	2023-05-09 12:05:55	98	1	15	0
     1309	2023-05-09 12:06:00	98	1	15	0
     1309	2023-05-09 12:06:02	98	1	15	0
      561	2023-05-09 12:06:19	98	1	15	0
     9193	2023-05-09 12:08:56	98	1	15	0
     9193	2023-05-09 12:08:58	98	1	15	0
     5886	2023-05-09 12:09:02	98	1	1	0
     5886	2023-05-09 12:09:04	98	1	1	0
     5886	2023-05-09 12:09:06	98	1	1	0
     5769	2023-05-09 12:09:48	98	1	1	0
     5769	2023-05-09 12:09:50	98	1	1	0
      352	2023-05-09 12:11:08	98	1	15	0
      352	2023-05-09 12:11:10	98	1	15	0
