     6418	2023-01-01 07:04:26	205	0	1	0
    10147	2023-01-01 07:08:09	205	0	1	0
    10147	2023-01-01 07:08:13	205	0	1	0
     2771	2023-01-01 07:08:31	205	0	1	0
     2771	2023-01-01 07:08:32	205	0	1	0
     7362	2023-01-01 07:09:28	205	0	1	0
     9552	2023-01-01 07:19:12	205	0	1	0
     3200	2023-01-01 07:20:35	205	0	1	0
     4870	2023-01-01 07:20:51	205	0	1	0
     4870	2023-01-01 07:20:53	205	0	1	0
     8290	2023-01-01 07:22:00	205	0	1	0
     4932	2023-01-01 07:22:07	205	0	1	0
     3431	2023-01-01 07:32:13	205	0	1	0
     3431	2023-01-01 07:32:14	205	0	1	0
     3431	2023-01-01 07:32:16	205	0	1	0
    10336	2023-01-01 07:33:20	205	0	1	0
     8717	2023-01-01 07:39:11	205	0	1	0
     4482	2023-01-01 07:42:14	205	0	1	0
     4482	2023-01-01 07:42:16	205	0	1	0
     4497	2023-01-01 07:42:18	205	0	1	0
     4497	2023-01-01 07:42:20	205	0	1	0
      340	2023-01-01 07:44:05	205	0	1	0
     2575	2023-01-01 07:44:14	205	0	1	0
     9288	2023-01-01 07:48:31	205	0	1	0
    10337	2023-01-01 08:01:48	205	0	1	0
     8213	2023-01-01 08:01:52	205	0	1	0
     3761	2023-01-01 08:04:48	205	0	1	0
    10307	2023-01-01 08:12:34	205	0	1	0
    10278	2023-01-01 08:18:10	205	0	1	0
     4299	2023-01-01 08:23:18	205	0	1	0
     4299	2023-01-01 08:23:20	205	0	1	0
     9692	2023-01-01 08:26:31	205	0	1	0
     4209	2023-01-01 08:32:54	205	0	1	0
     4209	2023-01-01 08:32:56	205	0	1	0
      324	2023-01-01 08:33:00	205	0	1	0
      324	2023-01-01 08:33:02	205	0	1	0
    10373	2023-01-01 08:37:47	205	0	1	0
     2668	2023-01-01 08:39:48	205	0	1	0
     2808	2023-01-01 09:19:37	205	0	1	0
     4849	2023-01-01 10:33:24	205	0	1	0
     7284	2023-01-01 12:02:56	205	0	1	0
      315	2023-01-01 12:39:13	205	0	1	0
      315	2023-01-01 12:39:15	205	0	1	0
     9465	2023-01-01 13:09:26	205	0	1	0
     9253	2023-01-01 13:24:23	205	0	1	0
     8399	2023-01-01 15:05:25	205	0	1	0
     8360	2023-01-01 15:05:40	205	0	1	0
     2546	2023-01-01 15:08:18	205	0	1	0
     4477	2023-01-01 15:13:23	205	0	1	0
     4303	2023-01-01 15:21:58	205	0	1	0
     4558	2023-01-01 15:23:48	205	0	1	0
     8257	2023-01-01 15:24:00	205	0	1	0
     9814	2023-01-01 15:52:01	205	0	1	0
    10259	2023-01-01 16:23:09	205	0	1	0
     7284	2023-01-01 17:01:58	205	0	1	0
     4752	2023-01-01 17:05:11	205	0	1	0
     2332	2023-01-01 17:07:52	205	0	1	0
     8377	2023-01-01 17:32:39	205	0	1	0
     5345	2023-01-01 17:41:11	205	0	1	0
     9579	2023-01-01 19:01:12	205	0	1	0
     9579	2023-01-01 19:01:14	205	0	1	0
     8108	2023-01-01 19:02:09	205	0	1	0
     3432	2023-01-01 19:02:55	205	0	1	0
     3432	2023-01-01 19:02:57	205	0	1	0
     3372	2023-01-01 19:06:44	205	0	1	0
     8604	2023-01-01 19:07:10	205	0	1	0
     6707	2023-01-01 19:07:37	205	0	1	0
     6707	2023-01-01 19:07:39	205	0	1	0
     3321	2023-01-01 19:10:28	205	0	1	0
     2345	2023-01-01 19:11:35	205	0	1	0
     9287	2023-01-01 19:11:47	205	0	1	0
     9899	2023-01-01 19:11:59	205	0	1	0
     7362	2023-01-01 19:12:11	205	0	1	0
     7362	2023-01-01 19:12:12	205	0	1	0
     8175	2023-01-01 19:16:49	205	0	1	0
     3619	2023-01-01 19:18:55	205	0	1	0
     3619	2023-01-01 19:18:56	205	0	1	0
     5323	2023-01-01 19:20:26	205	0	1	0
     9989	2023-01-01 19:20:30	205	0	1	0
     9517	2023-01-01 19:21:00	205	0	1	0
     8182	2023-01-01 19:23:10	205	0	1	0
     2390	2023-01-01 19:24:00	205	0	1	0
     8601	2023-01-01 19:24:27	205	0	1	0
     9691	2023-01-01 19:25:29	205	0	1	0
     9691	2023-01-01 19:25:31	205	0	1	0
     4868	2023-01-01 19:32:12	205	0	1	0
     9491	2023-01-01 19:34:28	205	0	1	0
     9908	2023-01-01 19:34:32	205	0	1	0
     2692	2023-01-01 19:44:49	205	0	1	0
     4486	2023-01-01 19:45:58	205	0	1	0
     2208	2023-01-01 19:51:54	205	0	1	0
    10283	2023-01-01 20:04:39	205	0	1	0
    10283	2023-01-01 20:04:42	205	0	1	0
     4980	2023-01-01 20:04:45	205	0	1	0
     2910	2023-01-01 20:05:19	205	0	1	0
     7174	2023-01-01 20:19:51	205	0	1	0
     6969	2023-01-01 23:16:27	205	0	1	0
     2827	2023-01-01 23:21:20	205	0	1	0
    10321	2023-01-02 00:06:48	205	0	1	0
     9784	2023-01-02 00:11:03	205	0	1	0
     4363	2023-01-02 07:04:17	205	0	1	0
     3200	2023-01-02 07:06:35	205	0	1	0
     8163	2023-01-02 07:06:52	205	0	1	0
    10147	2023-01-02 07:07:06	205	0	1	0
     4497	2023-01-02 07:08:40	205	0	1	0
     4482	2023-01-02 07:08:45	205	0	1	0
     4482	2023-01-02 07:08:47	205	0	1	0
     2771	2023-01-02 07:09:16	205	0	1	0
     2771	2023-01-02 07:09:18	205	0	1	0
